OBJECT_NAME,OBJECT_TYPE,LAST_DDL_TIME,DATASOURCE
INV_ITEM_PICKLIST_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_PO_HISTORIES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_PRICEBREAKS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_PRICEHISTORIES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_PRICES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_RES_SUMMARIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_SALES_UNITS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_SERIAL_NUMBERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_STATUSES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_STOCK_TAKES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_SUBLOC_GROUPS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_SUBLOC_SNAP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_SUB_CATEGORIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_SUB_LOCATIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_SUMMARIESES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_SUPPLIER_LINKS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_TEMPS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_LOCATIONSES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_LOCATIONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_LOCATION_PRICELISTS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_MANF_SUPPLIER_LINKS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_MANUFACTURERSES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_MANUFACTURERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_MKUPTEMP_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_MKUPTEMP_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_MONHLYREVIEW_VAL_SNAP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_OPTIONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_PALLETS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_PRICE_BREAK_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_PRICE_BREAK_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_PRICE_TYPES_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
INV_QUICKCODE_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_QUICKCODE_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_REQUISITION_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_REQUISITION_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SERIALNUM_TRANSACTIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SIMILAR_CATEGORIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_SIMILAR_ITEM_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SIMILAR_ITEM_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SLOCASSIGN_BATCHS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SLOCASSIGN_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SLOCASSIGN_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_STKTAKE_ITEMS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_STKTAKE_TYPES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_STOCKSPLIT_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_STOCKSPLIT_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_STOCKTAKE_AUDITS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_STOCKTAKE_FILES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_SUBLOC_HIERARCHY_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SUBLOC_VAL_SNAP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SUB_INVENTORIES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_SUB_LOCATIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_WEEE_CHARGES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
ISEQ$$_311095,SEQUENCE,2021-02-23 15:14:38,ORATECHDATAHUB
ISEQ$$_311098,SEQUENCE,2021-02-23 15:14:38,ORATECHDATAHUB
ISEQ$$_311102,SEQUENCE,2021-02-23 15:14:39,ORATECHDATAHUB
ISEQ$$_311111,SEQUENCE,2021-02-23 15:14:40,ORATECHDATAHUB
ISEQ$$_311114,SEQUENCE,2021-02-23 15:14:40,ORATECHDATAHUB
ISEQ$$_311118,SEQUENCE,2021-02-23 15:14:40,ORATECHDATAHUB
ITEM_FUZZY_SEARCH_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
ITEM_NUMBER_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
ITEM_SEARCH_TEMP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
ITEM_TRANS_ARRAY_TEMP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PALLET_BOXES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PALLET_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PALLET_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PALLET_TRANSACTIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_BUYERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_GRN_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_GRN_HEADER_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
PO_GRN_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_HEADER_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
PO_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_ORDERPAD_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PO_ORDERPAD_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PRICE_TEMPLATE_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PRICE_TEMPLATE_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PRICE_UPDATEITEMCP_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PRICE_UPDATEITEMCP_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PRICE_UPDATESP_PRICES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PR_PRICELIST_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
PR_PRICELIST_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
RESULTSET_TEMP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SIMILAR_ITEMS_HEADERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SIMILAR_ITEM_LINES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_ATTACHMENT_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_ATTACHMENT_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_BACKGROUNDJOBS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_CONTROL_HEADERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_CONTROL_LINES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_DIR_LIST_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_FUNCTION_AUDIT_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_JOB_PARAM_VALUES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_JOB_QUEUE_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_LASTSAVED_VALUES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_LOGGEDINSESSIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_LOGIN_AUDIT_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_LOG_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_LOG_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_NOTIFICATION_EVENTS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_NOTIFICATION_RECIPIENTS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_PROGRAMS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_SCHEDULED_JOBS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_SCHEDULE_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_SCHEDULE_JOBS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_SCHEDULE_JOB_PARAMS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_SCHEDULE_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_SESSION_VAR_TEMP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_UIITEMATTRS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_UIITEMS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_UIREGIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
SYS_USER_CONTROLS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
SYS_WORKLIST_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
TP_STOCK_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
TP_STOCK_SOURCES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
WWW_NODES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
WWW_NODE_LINKS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
WWW_SOURCES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
WWW_SUB_SOURCES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
AP_DBNOTE_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AP_DBNOTE_LINES,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
AP_INVOICE_HEADERS,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
AP_INVOICE_LINES,TABLE,2021-02-21 11:33:25,ORATECHDATAHUB
AP_OPTIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AP_PAYMENT_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AP_PAYMENT_LINES,TABLE,2021-02-21 11:33:25,ORATECHDATAHUB
AP_SUPPLIERS,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
AP_SUPPLIER_PRICE_LISTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AP_SUPPLIER_PROFILES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AP_SUPSUM_SNAP,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUSTOMERS,TABLE,2021-02-23 15:16:34,ORATECHDATAHUB
AR_CUSTOMER_IMPORT,TABLE,2021-02-23 10:26:37,ORATECHDATAHUB
AR_CUSTOMER_PRICELISTS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUSTOMER_PRICE_LISTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_CUSTOMER_PROFILES,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
AR_CUSTSPLIT_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_CUSTSPLIT_LINES,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUSTSUM_SNAP,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUST_BARCODE_UPLOADS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUST_ITEM_EXLCATEGORIES,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUST_ITEM_MAPCATEGORIES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_CUST_ITEM_OFFERS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUST_ITEM_UPLOADS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_CUST_PAYMENT_METHODS,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
AR_CUST_STORE_CARDSES,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
AR_DELIVERY_HEADERS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_DELIVERY_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
AR_FREIGHT_COUNTRIES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
AR_FREIGHT_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_FREIGHT_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
AR_FREIGHT_MASTERS,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
AR_INVBATCH_COUNT,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_INVOICE_HEADERS,TABLE,2021-02-23 10:26:37,ORATECHDATAHUB
AR_INVOICE_LINES,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
AR_ITEM_FULFILLMENT,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_OPTIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_ORDERPAD_HEADERS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_ORDERPAD_LINES,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_PAYMENT_HEADERS,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
AR_PAYMENT_LINES,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
AR_REPAYMENT_LINES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_SALCR_GROUPS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_SALCR_GROUP_MEMBERS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
AR_SALESORDER_HEADERS,TABLE,2021-02-21 11:41:03,ORATECHDATAHUB
AR_SALESORDER_IMPORT,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
AR_SALESORDER_LINES,TABLE,2021-02-23 10:26:37,ORATECHDATAHUB
AR_SALESORDER_PICKLIST,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AR_SALESORDER_STATUSES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
AR_SALES_PERSONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AR_SOIMPORT_BATCH,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AUDIT_CUSTPRICE_HISTORY,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AUDIT_ITEMPRICE_HISTORY,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AUDIT_MINUSSTOCK,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
AUDIT_STOCK_HISTORY,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
AUTH_GROUP,TABLE,2021-02-23 15:14:40,ORATECHDATAHUB
AUTH_GROUP_PERMISSIONS,TABLE,2021-02-23 15:14:40,ORATECHDATAHUB
AUTH_PERMISSION,TABLE,2021-02-23 15:14:40,ORATECHDATAHUB
CMN_ADDITIONAL_INFO,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_ALERTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_AUDIT_LOGINS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_BANKS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_BANK_ACCOUNTS,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
CMN_BANK_CHEQUES,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
CMN_BANK_STATEMENTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_BUSINESS_SECTORS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_BUSINESS_UNITS,TABLE,2021-02-23 10:26:37,ORATECHDATAHUB
CMN_CALENDAR,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_CARDS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_CARD_OPTIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_CLOCKINOUT,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_COMMODITY_CODES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_COMMODITY_RATES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_COMMUNICATIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_COMPANIES,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
CMN_CONTACTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_CONTACT_PERMISSIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_CONTAINERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_COUNTRIES,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
CMN_CURRENCIES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_CURRENCY_RATES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_FUNCTIONS,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
CMN_GRANTED_PRIVS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_IMPORT_BATCH,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_LANGUAGES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_LANGUAGE_TEXTS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_LOGGEDIN_USERS,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
CMN_LOOKUP_CODES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_LOOKUP_LINKS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_LOOKUP_TYPES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_MAILMERGE_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_MAILMERGE_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_MENUS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_MENU_RESPONSIBILITIES,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
CMN_MODULES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_NAVIGATIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_NOTIFICATIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_OBJECT_BATCHES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_OBJECT_BATCH_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_OBJECT_STATUSES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PARAMETERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PAYMENTS,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
CMN_PAYMENTTERM_BREAKUPS,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
CMN_PAYMENT_METHODS,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
CMN_PAYMENT_TERMS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PAYMENT_TRANS,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
CMN_PERIOD_BREAKDOWNS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_PERIOD_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PERIOD_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_PRICEROUNDINGS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PRINTERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PRINTER_MATRIX,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
CMN_PRIVILEGES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PROFILES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_PROFILE_VALUES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_PROPERTIES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PROPERTY_OBJECTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_PROPERTY_VALUES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REASONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REPORTGROUP_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REPORTGROUP_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_REPORTOUTPUTS_SNAP,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REPORTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REPORT_COLUMNS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REPORT_CONFIG,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_REPORT_PARAMETERS,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
CMN_REPORT_SET,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_RESPONSIBILITIES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_SEASONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_SEQUENCES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_SHIFTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_STP_ATTRIBUTES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_STP_LEVELS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_STYLE_PATTERNS,TABLE,2021-02-21 10:56:49,ORATECHDATAHUB
CMN_SYS_OPTIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_TAX_BREAKUPS,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
CMN_TAX_CODES,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
CMN_TERMINALS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_TERMINAL_PROPERTIES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_TERMS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_UNIT_OF_MEASUREMENTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_USERS,TABLE,2021-02-23 15:19:25,ORATECHDATAHUB
CMN_USER_EXCLUSIONS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_USER_REPORTGROUPS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CMN_USER_RESPONSIBILITIES,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
CMN_USER_TOP_FUNCTIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CMN_WDAY_SHIFTS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
CRM_COMMUNICATIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CRM_PARTIES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
CRM_TEMPLATES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
DAILY_STOCK_SNAPSHOTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
DIRECTORY_LISTING,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
DISPATCH_HEADERS,TABLE,2021-02-21 11:40:45,ORATECHDATAHUB
DJANGO_ADMIN_LOG,TABLE,2021-02-23 15:14:39,ORATECHDATAHUB
DJANGO_CONTENT_TYPE,TABLE,2021-02-23 15:14:40,ORATECHDATAHUB
DJANGO_MIGRATIONS,TABLE,2021-02-23 15:14:38,ORATECHDATAHUB
DJANGO_SESSION,TABLE,2021-02-23 15:14:41,ORATECHDATAHUB
EMP_DEPARTMENTS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EMP_EMPLOYEES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
EMP_JOBS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EMP_JOB_TYPES,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EMP_JOB_TYPE_DAYS,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
EMP_POSITIONS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EMP_WORKING_DAYS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EXPORT_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EXPORT_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
EXTERNAL_ITEM_TABLE,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EXT_SALESORDERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EXT_TRANS_HEADERS,TABLE,2021-02-21 10:09:45,ORATECHDATAHUB
EXT_TRANS_LINES,TABLE,2021-02-21 10:56:48,ORATECHDATAHUB
GL_ACCOUNT_CODES,TABLE,2021-02-21 11:40:54,ORATECHDATAHUB
GL_CASHINGUP_HEADERS,TABLE,2021-02-21 11:33:33,ORATECHDATAHUB
GL_CASHINGUP_LINES,TABLE,2021-02-21 11:33:26,ORATECHDATAHUB
GL_CATEGORIES,TABLE,2021-02-21 10:09:46,ORATECHDATAHUB
GL_JE_HEADERS,TABLE,2021-02-21 10:09:46,ORATECHDATAHUB
