Y Y Y 49 2 None 511 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 20 5 None 302 API 2.0 U 5.0 2018-05-11 16:11:57 2012-03-26 16:11:09 None
Y Y Y 43 6 None 333 None 5.0 I 5.0 2013-03-10 16:23:18 2013-03-10 16:23:18 None
Y Y Y 43 5 None 411 None 5.0 I 5.0 2016-04-20 05:21:49 2016-04-20 05:21:49 None
Y Y Y 43 4 None 410 None 5.0 I 5.0 2016-04-20 05:21:49 2016-04-20 05:21:49 None
Y Y Y 24 21 None 439 None 5.0 I 5.0 2016-10-03 11:09:44 2016-10-03 11:09:44 None
Y Y Y 57 7 None 440 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 5 None 441 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 6 None 442 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 3 None 443 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 4 None 444 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 20 None 445 API 29.0 I 29.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 23 None 446 API 29.0 I 29.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 19 None 447 API 5.0 I 5.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 21 None 448 API 5.0 I 5.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 18 None 449 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 13 None 450 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 12 None 451 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 14 None 452 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 57 2 None 453 API 2.0 I 2.0 2017-01-26 12:16:15 2017-01-26 12:16:15 None
Y Y Y 59 7 None 455 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 5 None 456 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 6 None 457 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 3 None 458 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 4 None 459 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 9 None 460 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 10 None 461 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 20 None 462 API 29.0 I 29.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 18 None 463 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 13 None 464 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
