OBJECT_NAME,COLUMN_NAME,DATA_TYPE,DATA_WIDTH,DATA_PRECISION,DEFAULTVAL,NULLABLE,DATASOURCE
DJANGO_MIGRATIONS,ID,NUMBER,11,0,"""ORATECHCANNON"".""ISEQ$$_287493"".nextval",False,ORATECHCANNON
DJANGO_MIGRATIONS,APP,NVARCHAR2,510,0,None,True,ORATECHCANNON
DJANGO_MIGRATIONS,NAME,NVARCHAR2,510,0,None,True,ORATECHCANNON
DJANGO_MIGRATIONS,APPLIED,TIMESTAMP(6),11,0,None,False,ORATECHCANNON
DJANGO_SESSION,SESSION_KEY,NVARCHAR2,80,0,None,False,ORATECHCANNON
DJANGO_SESSION,SESSION_DATA,NCLOB,4000,0,None,True,ORATECHCANNON
DJANGO_SESSION,EXPIRE_DATE,TIMESTAMP(6),11,0,None,False,ORATECHCANNON
EMP_DEPARTMENTS,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
EMP_DEPARTMENTS,DEPARTMENT_DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,DEPARTMENT_NAME,VARCHAR2,30,0,None,False,ORATECHCANNON
EMP_DEPARTMENTS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_DEPARTMENTS,DEPARTMENT_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_EMPLOYEES,FULL_NAME,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,MOBILE,VARCHAR2,20,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,PHONE2,VARCHAR2,20,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,PHONE1,VARCHAR2,20,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,EMAIL,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,POST_CODE,VARCHAR2,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,COUNTRY_CODE,VARCHAR2,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,COUNTY,VARCHAR2,40,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,CITY,VARCHAR2,40,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,ADDRESS,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,PAYROLL_NUMBER,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,SEX,VARCHAR2,1,0,'N',True,ORATECHCANNON
EMP_EMPLOYEES,NI_NUMBER,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
EMP_EMPLOYEES,JOB_END_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,JOB_START_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,DATE_OF_BIRTH,DATE,7,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,TITLE,VARCHAR2,20,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,MIDDLE_NAME,VARCHAR2,50,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,LAST_NAME,VARCHAR2,50,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,FIRST_NAME,VARCHAR2,50,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,EMPLOYEE_NUMBER,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,JOB_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,POSITION_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,DEPARTMENT_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_EMPLOYEES,EMPLOYEE_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_EMPLOYEES,JOB_TYPE_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_JOBS,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_JOBS,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
EMP_JOBS,JOB_DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_JOBS,JOB_NAME,VARCHAR2,30,0,None,False,ORATECHCANNON
EMP_JOBS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_JOBS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_JOBS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_JOBS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_JOBS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_JOBS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_JOBS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_JOBS,JOB_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_JOB_TYPES,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
EMP_JOB_TYPES,JOB_TYPE_DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,JOB_TYPE,VARCHAR2,30,0,None,False,ORATECHCANNON
EMP_JOB_TYPES,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_JOB_TYPES,JOB_TYPE_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_JOB_TYPE_DAYS,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_JOB_TYPE_DAYS,WORKING_DAY_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_JOB_TYPE_DAYS,JOB_TYPE_DAY_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_JOB_TYPE_DAYS,JOB_TYPE_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_POSITIONS,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
EMP_POSITIONS,POSITION_DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_POSITIONS,POSITION_NAME,VARCHAR2,30,0,None,False,ORATECHCANNON
EMP_POSITIONS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_POSITIONS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_POSITIONS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_POSITIONS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_POSITIONS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_POSITIONS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_POSITIONS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_POSITIONS,POSITION_ID,NUMBER,10,0,None,False,ORATECHCANNON
EMP_POSITIONS,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,WEEK_DAY,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,BREAK_HOURS,NUMBER,5,2,None,True,ORATECHCANNON
EMP_WORKING_DAYS,BREAK_TIMETO,VARCHAR2,10,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,BREAK_TIMEFROM,VARCHAR2,10,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,WORKING_HOURS,NUMBER,5,2,None,True,ORATECHCANNON
EMP_WORKING_DAYS,WORKING_TIMETO,VARCHAR2,10,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,WORKING_TIMEFROM,VARCHAR2,10,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
EMP_WORKING_DAYS,WORKING_DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,WORKING_DAY,VARCHAR2,30,0,None,False,ORATECHCANNON
EMP_WORKING_DAYS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
EMP_WORKING_DAYS,WORKING_DAY_ID,NUMBER,10,0,None,False,ORATECHCANNON
EXPORT_HEADERS,RECORD_STATUS,VARCHAR2,10,0,'I',True,ORATECHCANNON
EXPORT_HEADERS,CREATED_BY,NUMBER,15,0,-1,True,ORATECHCANNON
EXPORT_HEADERS,CREATION_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
EXPORT_HEADERS,LAST_UPDATED_BY,NUMBER,15,0,-1,True,ORATECHCANNON
EXPORT_HEADERS,LAST_UPDATE_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
EXPORT_HEADERS,PARAM40,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM39,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM38,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM37,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM36,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM35,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM34,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM33,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM32,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM31,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM30,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM29,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM28,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM27,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM26,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM25,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM24,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM23,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM22,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM21,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM20,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM19,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM18,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM17,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM16,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM15,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM14,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM13,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM12,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM11,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM10,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM9,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM8,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM7,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM6,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM5,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM4,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM3,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM2,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,PARAM1,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_HEADERS,SOURCE_ID,NUMBER,10,0,None,True,ORATECHCANNON
EXPORT_HEADERS,SOURCE_NAME,VARCHAR2,50,0,'INV_ITEM_MASTERS',True,ORATECHCANNON
EXPORT_HEADERS,EXPORT_TYPE,VARCHAR2,30,0,'ITEM',True,ORATECHCANNON
EXPORT_HEADERS,EXPORT_NAME,VARCHAR2,100,0,None,False,ORATECHCANNON
EXPORT_HEADERS,EXPORT_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
EXPORT_HEADERS,BU_ID,NUMBER,10,0,1,True,ORATECHCANNON
EXPORT_HEADERS,UPDATE_SOURCE,VARCHAR2,30,0,'API',True,ORATECHCANNON
EXPORT_HEADERS,DELETE_FLAG,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
EXPORT_LINES,COLUMN73,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN72,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN71,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN70,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN69,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN68,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN67,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN66,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN65,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN64,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN63,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN62,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN61,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN60,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN59,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN58,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN57,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN56,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN55,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN54,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN53,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN52,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN51,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN50,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN49,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN48,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN47,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN46,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN45,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN44,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN43,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN42,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN41,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN40,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN39,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN38,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN37,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN36,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN35,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN34,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN33,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN32,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN31,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN30,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN29,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN28,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN27,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN26,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN25,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN24,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN23,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN22,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN21,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN20,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN19,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN18,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN17,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN16,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN15,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN14,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN13,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN12,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN11,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN10,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN9,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN8,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN7,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN6,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN5,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN4,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN3,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN2,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN1,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,SOURCE_NUMBER,VARCHAR2,400,0,None,True,ORATECHCANNON
EXPORT_LINES,SOURCE_ID_4,NUMBER,10,0,None,True,ORATECHCANNON
EXPORT_LINES,SOURCE_ID_3,NUMBER,10,0,None,True,ORATECHCANNON
EXPORT_LINES,SOURCE_ID_2,NUMBER,10,0,None,True,ORATECHCANNON
EXPORT_LINES,SOURCE_ID_1,NUMBER,10,0,None,False,ORATECHCANNON
EXPORT_LINES,SL_NO,NUMBER,10,0,None,False,ORATECHCANNON
EXPORT_LINES,EXPORT_LINE_ID,NUMBER,10,0,None,False,ORATECHCANNON
EXPORT_LINES,EXPORT_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
EXPORT_LINES,COLUMN195,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN194,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN193,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN192,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN191,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN190,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN189,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN188,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN187,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN186,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN185,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN184,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN183,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN182,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN181,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN180,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN179,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN178,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN177,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN176,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN175,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN174,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN173,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN172,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN171,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN170,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN169,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN168,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN167,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN166,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN165,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN164,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN163,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN162,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN161,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN160,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN159,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN158,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN157,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN156,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN155,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN154,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN153,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN152,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN151,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN150,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN149,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN148,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN147,VARCHAR2,2000,0,None,True,ORATECHCANNON
EXPORT_LINES,COLUMN146,VARCHAR2,2000,0,None,True,ORATECHCANNON
