OBJECT_NAME,OBJECT_TYPE,LAST_DDL_TIME,DATASOURCE
AR_INVOICE_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_ITEM_FULFILLMENT,TABLE,2020-11-18 15:54:37,ORATECHCANNON
AR_OPTIONS,TABLE,2020-11-18 15:51:25,ORATECHCANNON
AR_ORDERPAD_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_ORDERPAD_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_PAYMENT_HEADERS,TABLE,2020-11-18 15:54:40,ORATECHCANNON
AR_PAYMENT_LINES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_REPAYMENT_LINES,TABLE,2020-11-18 15:51:30,ORATECHCANNON
AR_SALCR_GROUPS,TABLE,2020-11-18 15:51:31,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_SALESORDER_HEADERS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_SALESORDER_IMPORT,TABLE,2020-11-18 15:54:36,ORATECHCANNON
AR_SALESORDER_LINES,TABLE,2020-12-01 19:37:51,ORATECHCANNON
AR_SALESORDER_PICKLIST,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_SALESORDER_STATUSES,TABLE,2020-11-18 15:54:40,ORATECHCANNON
AR_SALES_PERSONS,TABLE,2020-11-18 15:52:22,ORATECHCANNON
AR_SOIMPORT_BATCH,TABLE,2020-11-18 15:52:22,ORATECHCANNON
AUDIT_CUSTPRICE_HISTORY,TABLE,2020-11-18 15:52:23,ORATECHCANNON
AUDIT_ITEMPRICE_HISTORY,TABLE,2020-11-18 15:52:23,ORATECHCANNON
AUDIT_MINUSSTOCK,TABLE,2020-11-18 15:52:23,ORATECHCANNON
AUDIT_STOCK_HISTORY,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AUTH_GROUP,TABLE,2021-01-03 11:25:53,ORATECHCANNON
AUTH_GROUP_PERMISSIONS,TABLE,2021-01-03 11:25:53,ORATECHCANNON
AUTH_PERMISSION,TABLE,2021-01-03 11:25:53,ORATECHCANNON
CMN_ADDITIONAL_INFO,TABLE,2020-11-18 15:52:23,ORATECHCANNON
CMN_ALERTS,TABLE,2020-11-18 15:52:23,ORATECHCANNON
CMN_AUDIT_LOGINS,TABLE,2020-11-18 15:52:24,ORATECHCANNON
CMN_BANKS,TABLE,2020-11-18 15:52:24,ORATECHCANNON
CMN_BANK_ACCOUNTS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_BANK_CHEQUES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_BANK_STATEMENTS,TABLE,2020-11-18 15:52:24,ORATECHCANNON
CMN_BUSINESS_SECTORS,TABLE,2020-11-18 15:52:24,ORATECHCANNON
CMN_BUSINESS_UNITS,TABLE,2021-01-20 16:44:22,ORATECHCANNON
CMN_CALENDAR,TABLE,2020-11-18 15:52:24,ORATECHCANNON
CMN_CARDS,TABLE,2020-11-18 15:52:25,ORATECHCANNON
CMN_CARD_OPTIONS,TABLE,2020-11-18 15:52:25,ORATECHCANNON
CMN_CLOCKINOUT,TABLE,2020-11-18 15:52:25,ORATECHCANNON
CMN_COMMODITY_CODES,TABLE,2020-11-18 15:52:25,ORATECHCANNON
CMN_COMMODITY_RATES,TABLE,2020-11-18 15:52:25,ORATECHCANNON
CMN_COMMUNICATIONS,TABLE,2020-11-18 15:52:26,ORATECHCANNON
CMN_COMPANIES,TABLE,2021-01-20 16:42:27,ORATECHCANNON
CMN_CONTACTS,TABLE,2020-11-18 15:52:26,ORATECHCANNON
CMN_CONTACT_PERMISSIONS,TABLE,2020-11-18 15:52:26,ORATECHCANNON
CMN_CONTAINERS,TABLE,2020-11-18 15:52:26,ORATECHCANNON
CMN_COUNTRIES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
CMN_CURRENCIES,TABLE,2020-11-18 15:52:27,ORATECHCANNON
CMN_CURRENCY_RATES,TABLE,2020-11-18 15:52:27,ORATECHCANNON
CMN_FUNCTIONS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_GRANTED_PRIVS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_IMPORT_BATCH,TABLE,2020-11-18 15:52:27,ORATECHCANNON
CMN_LANGUAGES,TABLE,2020-11-18 15:52:27,ORATECHCANNON
CMN_LANGUAGE_TEXTS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
CMN_LOGGEDIN_USERS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_LOOKUP_CODES,TABLE,2020-11-18 15:52:28,ORATECHCANNON
CMN_LOOKUP_LINKS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_LOOKUP_TYPES,TABLE,2020-11-18 15:52:28,ORATECHCANNON
CMN_MAILMERGE_HEADERS,TABLE,2020-11-18 15:52:28,ORATECHCANNON
CMN_MAILMERGE_LINES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_MENUS,TABLE,2020-11-18 15:52:29,ORATECHCANNON
CMN_MENU_RESPONSIBILITIES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_MODULES,TABLE,2020-11-18 15:52:29,ORATECHCANNON
CMN_NAVIGATIONS,TABLE,2020-11-18 15:52:29,ORATECHCANNON
CMN_NOTIFICATIONS,TABLE,2020-11-18 15:52:29,ORATECHCANNON
CMN_OBJECT_BATCHES,TABLE,2020-11-18 15:52:29,ORATECHCANNON
CMN_OBJECT_BATCH_LINES,TABLE,2020-11-18 15:54:35,ORATECHCANNON
CMN_OBJECT_STATUSES,TABLE,2020-11-18 15:52:31,ORATECHCANNON
CMN_PARAMETERS,TABLE,2020-11-18 15:52:31,ORATECHCANNON
CMN_PAYMENTS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
CMN_PAYMENTTERM_BREAKUPS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_PAYMENT_METHODS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_PAYMENT_TERMS,TABLE,2020-11-18 15:52:32,ORATECHCANNON
CMN_PAYMENT_TRANS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
CMN_PERIOD_BREAKDOWNS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_PERIOD_HEADERS,TABLE,2020-11-18 15:52:33,ORATECHCANNON
CMN_PERIOD_LINES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_PRICEROUNDINGS,TABLE,2020-11-18 15:52:33,ORATECHCANNON
CMN_PRINTERS,TABLE,2020-11-18 15:52:33,ORATECHCANNON
CMN_PRINTER_MATRIX,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_PRIVILEGES,TABLE,2020-11-18 15:52:33,ORATECHCANNON
CMN_PROFILES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_PROFILE_VALUES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_PROPERTIES,TABLE,2020-11-18 15:52:34,ORATECHCANNON
CMN_PROPERTY_OBJECTS,TABLE,2020-11-18 15:52:34,ORATECHCANNON
CMN_PROPERTY_VALUES,TABLE,2020-11-18 15:52:34,ORATECHCANNON
CMN_REASONS,TABLE,2020-11-18 15:52:34,ORATECHCANNON
CMN_REPORTGROUP_HEADERS,TABLE,2020-11-18 15:52:34,ORATECHCANNON
CMN_REPORTGROUP_LINES,TABLE,2020-11-18 15:54:39,ORATECHCANNON
CMN_REPORTOUTPUTS_SNAP,TABLE,2020-11-18 15:52:35,ORATECHCANNON
CMN_REPORTS,TABLE,2020-11-18 15:52:35,ORATECHCANNON
CMN_REPORT_COLUMNS,TABLE,2020-11-18 15:52:35,ORATECHCANNON
CMN_REPORT_CONFIG,TABLE,2020-11-18 15:52:35,ORATECHCANNON
CMN_REPORT_PARAMETERS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_REPORT_SET,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_RESPONSIBILITIES,TABLE,2020-11-18 15:52:36,ORATECHCANNON
CMN_SEASONS,TABLE,2020-11-18 15:52:36,ORATECHCANNON
CMN_SEQUENCES,TABLE,2020-11-18 15:52:36,ORATECHCANNON
CMN_SHIFTS,TABLE,2020-11-18 15:52:36,ORATECHCANNON
CMN_STP_ATTRIBUTES,TABLE,2020-11-18 15:54:34,ORATECHCANNON
CMN_STP_LEVELS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
CMN_STYLE_PATTERNS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
CMN_SYS_OPTIONS,TABLE,2020-11-18 15:52:37,ORATECHCANNON
CMN_TAX_BREAKUPS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_TAX_CODES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_TERMINALS,TABLE,2020-11-18 15:52:38,ORATECHCANNON
CMN_TERMINAL_PROPERTIES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_TERMS,TABLE,2020-11-18 15:52:38,ORATECHCANNON
CMN_UNIT_OF_MEASUREMENTS,TABLE,2020-11-18 15:52:38,ORATECHCANNON
CMN_USERS,TABLE,2021-01-03 11:20:25,ORATECHCANNON
CMN_USER_EXCLUSIONS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
CMN_USER_REPORTGROUPS,TABLE,2020-11-18 15:54:39,ORATECHCANNON
CMN_USER_RESPONSIBILITIES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
CMN_USER_TOP_FUNCTIONS,TABLE,2020-11-18 15:52:39,ORATECHCANNON
CMN_WDAY_SHIFTS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
CRM_COMMUNICATIONS,TABLE,2020-11-18 15:52:39,ORATECHCANNON
CRM_PARTIES,TABLE,2020-11-18 15:52:39,ORATECHCANNON
CRM_TEMPLATES,TABLE,2020-11-18 15:52:40,ORATECHCANNON
DAILY_STOCK_SNAPSHOTS,TABLE,2020-11-18 15:52:40,ORATECHCANNON
DIRECTORY_LISTING,TABLE,2020-11-18 15:52:40,ORATECHCANNON
DISPATCH_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
DJANGO_ADMIN_LOG,TABLE,2021-01-03 11:25:52,ORATECHCANNON
DJANGO_CONTENT_TYPE,TABLE,2021-01-03 11:25:52,ORATECHCANNON
DJANGO_MIGRATIONS,TABLE,2021-01-03 11:25:49,ORATECHCANNON
DJANGO_SESSION,TABLE,2021-01-03 11:25:54,ORATECHCANNON
EMP_DEPARTMENTS,TABLE,2020-11-18 15:52:40,ORATECHCANNON
EMP_EMPLOYEES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
EMP_JOBS,TABLE,2020-11-18 15:52:41,ORATECHCANNON
EMP_JOB_TYPES,TABLE,2020-11-18 15:52:41,ORATECHCANNON
EMP_JOB_TYPE_DAYS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
EMP_POSITIONS,TABLE,2020-11-18 15:52:41,ORATECHCANNON
EMP_WORKING_DAYS,TABLE,2020-11-18 15:52:41,ORATECHCANNON
EXPORT_HEADERS,TABLE,2020-11-18 15:52:41,ORATECHCANNON
EXPORT_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
EXT_SALESORDERS,TABLE,2020-11-18 15:52:43,ORATECHCANNON
EXT_TRANS_HEADERS,TABLE,2020-11-18 15:52:43,ORATECHCANNON
EXT_TRANS_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
GL_ACCOUNT_CODES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
GL_CASHINGUP_HEADERS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
GL_CASHINGUP_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
GL_CATEGORIES,TABLE,2020-11-18 15:52:45,ORATECHCANNON
GL_JE_HEADERS,TABLE,2020-11-18 15:52:45,ORATECHCANNON
GL_JE_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
GL_PAYMENT_HEADERS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
GL_PAYMENT_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
GL_SUB_CATEGORIES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
GL_TEMPLATES,TABLE,2020-11-18 15:52:45,ORATECHCANNON
GL_TEMPLATE_LINES,TABLE,2020-11-18 15:54:36,ORATECHCANNON
GL_TEMPLATE_TRANS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
GL_TEMPLATE_TRANS_HEADERS,TABLE,2020-11-18 15:52:46,ORATECHCANNON
GL_TRANS_SUM,TABLE,2020-11-18 15:52:46,ORATECHCANNON
GRN_ORDERPAD_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
GRN_ORDERPAD_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
HR_USER_ASSIGNMENTS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
IMPEXP_HEADERS,TABLE,2020-11-18 15:52:47,ORATECHCANNON
IMPEXP_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INTF_GRN,TABLE,2020-11-18 15:52:48,ORATECHCANNON
INTF_ITEMS,TABLE,2020-11-18 15:52:48,ORATECHCANNON
INTF_PO,TABLE,2020-11-18 15:52:48,ORATECHCANNON
INTF_SUPPLIER,TABLE,2020-11-18 15:52:48,ORATECHCANNON
INV_BARCODE_REPOSITORY,TABLE,2020-11-18 15:54:32,ORATECHCANNON
INV_BOM,TABLE,2020-11-18 15:54:34,ORATECHCANNON
INV_BOM_TRANS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_CONTAINER_LOG,TABLE,2020-11-18 15:52:49,ORATECHCANNON
INV_ITEMCOUNT_INTERFACE,TABLE,2020-11-18 15:54:33,ORATECHCANNON
INV_ITEMSALPURSUM_SNAP,TABLE,2020-11-18 15:54:38,ORATECHCANNON
INV_ITEM_ADJUSTMENT_HEADERS,TABLE,2020-11-18 15:52:51,ORATECHCANNON
INV_ITEM_ADJUSTMENT_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_BARCODES,TABLE,2020-11-18 15:54:35,ORATECHCANNON
INV_ITEM_BATCHES,TABLE,2020-11-18 15:52:52,ORATECHCANNON
INV_ITEM_BATCH_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_ITEM_CATEGORIES,TABLE,2020-11-18 15:52:52,ORATECHCANNON
INV_ITEM_COUNT_HEADERS,TABLE,2020-11-18 15:52:53,ORATECHCANNON
INV_ITEM_COUNT_LINES,TABLE,2020-11-18 15:52:53,ORATECHCANNON
INV_ITEM_DIMENSIONS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_ITEM_DIMENSION_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_ITEM_EXTRAS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
INV_ITEM_FREIGHTS,TABLE,2020-11-18 15:54:36,ORATECHCANNON
INV_ITEM_LOCATIONS,TABLE,2020-11-18 15:54:32,ORATECHCANNON
INV_ITEM_MASTERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_ITEM_MOVEMENT_HEADERS,TABLE,2020-11-18 15:52:57,ORATECHCANNON
INV_ITEM_MOVEMENT_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_MULTI_CATEGORIES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
INV_ITEM_MULTI_SEASONS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_OFFER_HEADERS,TABLE,2020-11-18 15:53:00,ORATECHCANNON
INV_ITEM_OFFER_LINES,TABLE,2020-11-18 15:53:00,ORATECHCANNON
INV_ITEM_PICKLIST,TABLE,2020-11-18 15:54:36,ORATECHCANNON
INV_ITEM_PO_HISTORIES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
INV_ITEM_PRICEBREAKS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_PRICEHISTORIES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_ITEM_PRICES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_SALES_UNITS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_SERIAL_NUMBERS,TABLE,2020-11-18 15:53:02,ORATECHCANNON
INV_ITEM_STATUSES,TABLE,2020-11-18 15:54:33,ORATECHCANNON
INV_ITEM_SUBLOC_GROUPS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_SUBLOC_SNAP,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_ITEM_SUB_CATEGORIES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_ITEM_SUB_LOCATIONS,TABLE,2020-11-18 15:54:33,ORATECHCANNON
INV_ITEM_SUB_LOCATIONS_TEMP,TABLE,2020-11-18 15:53:04,ORATECHCANNON
INV_ITEM_SUMMARIESES,TABLE,2020-11-18 15:53:04,ORATECHCANNON
INV_ITEM_TEMPS,TABLE,2020-11-18 15:53:05,ORATECHCANNON
INV_LOCATIONS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
INV_LOCATION_PRICELISTS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_MANUFACTURERS,TABLE,2020-11-18 15:53:06,ORATECHCANNON
INV_MKUPTEMP_HEADERS,TABLE,2020-11-18 15:53:06,ORATECHCANNON
INV_MKUPTEMP_LINES,TABLE,2020-11-18 15:54:34,ORATECHCANNON
INV_MONHLYREVIEW_VAL_SNAP,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_OPTIONS,TABLE,2020-11-18 15:53:06,ORATECHCANNON
INV_PALLETS,TABLE,2020-11-18 15:54:36,ORATECHCANNON
INV_PRICE_BREAK_HEADERS,TABLE,2020-11-18 15:54:33,ORATECHCANNON
INV_PRICE_BREAK_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_PRICE_TYPES,TABLE,2020-11-18 15:53:08,ORATECHCANNON
INV_QUICKCODE_HEADERS,TABLE,2020-11-18 15:53:08,ORATECHCANNON
INV_QUICKCODE_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_REQUISITION_HEADERS,TABLE,2020-11-18 15:54:36,ORATECHCANNON
INV_REQUISITION_LINES,TABLE,2020-11-18 15:54:36,ORATECHCANNON
INV_SERIALNUM_TRANSACTIONS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_SIMILAR_CATEGORIES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
INV_SIMILAR_ITEM_HEADERS,TABLE,2020-11-18 15:53:11,ORATECHCANNON
INV_SIMILAR_ITEM_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_SLOCASSIGN_BATCHS,TABLE,2020-11-18 15:53:11,ORATECHCANNON
INV_SLOCASSIGN_HEADERS,TABLE,2020-11-18 15:53:11,ORATECHCANNON
INV_SLOCASSIGN_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_STKTAKE_ITEMS,TABLE,2020-11-18 15:53:11,ORATECHCANNON
INV_STKTAKE_TYPES,TABLE,2020-11-18 15:53:11,ORATECHCANNON
INV_STOCKSPLIT_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_STOCKSPLIT_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_SUBLOC_HIERARCHY,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_SUBLOC_VAL_SNAP,TABLE,2020-11-18 15:54:41,ORATECHCANNON
INV_SUB_INVENTORIES,TABLE,2020-11-18 15:53:12,ORATECHCANNON
INV_SUB_LOCATIONS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
INV_WEEE_CHARGES,TABLE,2020-11-18 15:53:13,ORATECHCANNON
ITEM_FUZZY_SEARCH,TABLE,2020-11-18 15:53:13,ORATECHCANNON
ITEM_SEARCH_TEMP,TABLE,2020-11-18 15:53:13,ORATECHCANNON
ITEM_TRANS_ARRAY_TEMP,TABLE,2020-11-18 15:53:13,ORATECHCANNON
PALLET_BOXES,TABLE,2020-12-03 19:01:37,ORATECHCANNON
PALLET_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
PALLET_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
PALLET_TRANSACTIONS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
PO_BUYERS,TABLE,2020-11-18 15:53:14,ORATECHCANNON
PO_GRN_HEADERS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
PO_GRN_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
PO_HEADERS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
PO_LINES,TABLE,2020-11-18 15:54:36,ORATECHCANNON
PO_ORDERPAD_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
PO_ORDERPAD_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
PRICE_TEMPLATE_HEADERS,TABLE,2020-11-18 15:53:18,ORATECHCANNON
PRICE_TEMPLATE_LINES,TABLE,2020-11-18 15:54:34,ORATECHCANNON
PRICE_UPDATEITEMCP_HEADERS,TABLE,2020-11-18 15:53:19,ORATECHCANNON
PRICE_UPDATEITEMCP_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
PRICE_UPDATESP_PRICES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
PR_PRICELIST_HEADERS,TABLE,2020-11-18 15:53:19,ORATECHCANNON
PR_PRICELIST_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
RESULTSET_TEMP,TABLE,2020-11-18 15:53:19,ORATECHCANNON
SYS_ATTACHMENT_HEADERS,TABLE,2020-11-18 15:53:20,ORATECHCANNON
SYS_ATTACHMENT_LINES,TABLE,2020-11-18 15:53:20,ORATECHCANNON
SYS_CONTROL_HEADERS,TABLE,2020-11-18 15:53:20,ORATECHCANNON
SYS_CONTROL_LINES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
SYS_DIR_LIST,TABLE,2020-11-18 15:53:20,ORATECHCANNON
SYS_FUNCTION_AUDIT,TABLE,2020-11-18 15:53:20,ORATECHCANNON
SYS_JOB_PARAM_VALUES,TABLE,2020-11-18 15:54:34,ORATECHCANNON
SYS_JOB_QUEUE,TABLE,2020-11-18 15:54:32,ORATECHCANNON
SYS_LASTSAVED_VALUES,TABLE,2020-11-18 15:53:21,ORATECHCANNON
SYS_LOGGEDINSESSIONS,TABLE,2020-11-18 15:53:21,ORATECHCANNON
SYS_LOGIN_AUDIT,TABLE,2020-11-18 15:53:21,ORATECHCANNON
SYS_LOG_HEADERS,TABLE,2020-11-18 15:53:21,ORATECHCANNON
SYS_LOG_LINES,TABLE,2020-11-18 15:53:21,ORATECHCANNON
SYS_NOTIFICATION_EVENTS,TABLE,2020-11-18 15:53:22,ORATECHCANNON
SYS_NOTIFICATION_RECIPIENTS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
SYS_PROGRAMS,TABLE,2020-11-18 15:53:22,ORATECHCANNON
SYS_SCHEDULED_JOBS,TABLE,2020-11-18 15:53:22,ORATECHCANNON
SYS_SCHEDULE_HEADERS,TABLE,2020-11-18 15:53:22,ORATECHCANNON
SYS_SCHEDULE_JOBS,TABLE,2020-11-18 15:53:22,ORATECHCANNON
SYS_SCHEDULE_JOB_PARAMS,TABLE,2020-11-18 15:53:22,ORATECHCANNON
SYS_SCHEDULE_LINES,TABLE,2020-11-18 15:53:23,ORATECHCANNON
SYS_SESSION_VAR_TEMP,TABLE,2020-11-18 15:53:23,ORATECHCANNON
SYS_UIITEMATTRS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
SYS_UIITEMS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
SYS_UIREGIONS,TABLE,2020-11-18 15:53:23,ORATECHCANNON
SYS_USER_CONTROLS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
SYS_WORKLIST,TABLE,2020-11-18 15:53:23,ORATECHCANNON
TP_STOCK_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
TP_STOCK_SOURCES,TABLE,2020-11-18 15:53:24,ORATECHCANNON
WWW_NODES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
WWW_NODE_LINKS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
WWW_SOURCES,TABLE,2020-11-18 15:53:24,ORATECHCANNON
WWW_SUB_SOURCES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
DT_AIUD_ARPMNTLINE,TRIGGER,2020-12-17 11:01:19,ORATECHCANNON
DT_AIUD_BARCODE,TRIGGER,2020-12-17 11:01:24,ORATECHCANNON
DT_AIUD_CMNPMNTTRANS,TRIGGER,2020-12-17 11:01:22,ORATECHCANNON
DT_AIUD_CUST,TRIGGER,2020-12-17 11:01:06,ORATECHCANNON
DT_AIUD_CUSTOMER,TRIGGER,2020-12-17 11:01:14,ORATECHCANNON
DT_AIUD_INVRQHEADER,TRIGGER,2020-12-17 11:01:21,ORATECHCANNON
DT_AIUD_ITEMPRICES,TRIGGER,2020-12-17 11:01:11,ORATECHCANNON
DT_AIUD_PB,TRIGGER,2020-12-17 11:01:05,ORATECHCANNON
DT_AIUD_SALORDLINE,TRIGGER,2020-12-03 19:02:02,ORATECHCANNON
DT_AIUD_SUP,TRIGGER,2020-12-17 11:01:15,ORATECHCANNON
DT_AIUEGRNLINE,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_AIU_DBNLINE,TRIGGER,2020-12-17 11:01:08,ORATECHCANNON
DT_AIU_INVLINE,TRIGGER,2020-12-17 11:01:20,ORATECHCANNON
DT_AIU_ITEMSUBLOC,TRIGGER,2020-12-17 11:01:16,ORATECHCANNON
DT_AIU_POLINE,TRIGGER,2020-12-17 11:01:26,ORATECHCANNON
DT_AUDECUSTPL,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_AUDEPRICELISTLINE,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_AUDESUPPL,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_AUDMINUSSTOCK,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_AUEITEM,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_BD_INVHEAD,TRIGGER,2020-12-17 11:01:18,ORATECHCANNON
DT_BINSERTITEM,TRIGGER,2020-12-17 11:01:19,ORATECHCANNON
DT_BINSERTITEMCOUNT,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_BIUD_BARREPOSITORY,TRIGGER,2020-12-17 11:01:24,ORATECHCANNON
DT_BIUD_JOBQUEUE,TRIGGER,2020-12-17 11:01:11,ORATECHCANNON
DT_BIUD_TPSTOCKLINES,TRIGGER,2020-12-17 11:01:04,ORATECHCANNON
DT_BIUUSER,TRIGGER,2020-12-17 11:01:03,ORATECHCANNON
DT_BIU_INVPICKLINE,TRIGGER,2020-12-03 19:02:02,ORATECHCANNON
DT_BIU_ITEMLOC,TRIGGER,2020-12-17 11:01:25,ORATECHCANNON
DT_BIU_ITEMSTAT,TRIGGER,2020-12-17 11:01:26,ORATECHCANNON
DT_BIU_PMNTLINE,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_BIU_SALPICKLIST,TRIGGER,2020-12-03 19:02:02,ORATECHCANNON
DT_BIU_STOCKADJUST,TRIGGER,2020-12-17 11:01:15,ORATECHCANNON
DT_BIU_SUBLOC,TRIGGER,2020-12-17 11:01:28,ORATECHCANNON
DT_ONUPDATEITEMCOUNT,TRIGGER,2020-12-03 19:02:01,ORATECHCANNON
DT_POSTUPDINS_UPDATESP,TRIGGER,2020-12-17 11:01:16,ORATECHCANNON
